scenario,vehicle_count,nmax,peak_rsu,peak_time_s,radius_m,ever_covered_any,num_steps,avg_concurrent_requests,RSU1_max,RSU1_peak_time_s,RSU2_max,RSU2_peak_time_s,RSU3_max,RSU3_peak_time_s,RSU4_max,RSU4_peak_time_s,RSU5_max,RSU5_peak_time_s,Cui2019_avg_latency_ms,Cui2019_throughput_mbps,Dabra2024_avg_latency_ms,Dabra2024_throughput_mbps,Cui2025_avg_latency_ms,Cui2025_throughput_mbps,Yan2025_avg_latency_ms,Yan2025_throughput_mbps,Ours_Intra_AKA_batch_avg_latency_ms,Ours_Intra_AKA_batch_throughput_mbps,Ours_Inter_AKA_batch_avg_latency_ms,Ours_Inter_AKA_batch_throughput_mbps,Ours_Intra_ReAKA_batch_avg_latency_ms,Ours_Intra_ReAKA_batch_throughput_mbps,Ours_Inter_ReAKA_batch_avg_latency_ms,Ours_Inter_ReAKA_batch_throughput_mbps,Ours_Intra_AKA_noBatch_avg_latency_ms,Ours_Intra_AKA_noBatch_throughput_mbps,Ours_Inter_AKA_noBatch_avg_latency_ms,Ours_Inter_AKA_noBatch_throughput_mbps,Ours_Intra_ReAKA_noBatch_avg_latency_ms,Ours_Intra_ReAKA_noBatch_throughput_mbps,Ours_Inter_ReAKA_noBatch_avg_latency_ms,Ours_Inter_ReAKA_noBatch_throughput_mbps
chaoyang_300_run6.sumocfg,300,50,RSU1,1029.0,200.0,True,2272,21.242077464789,50,1029.0,15,1154.0,11,448.0,10,301.0,7,509.0,6.181189637323962,18.914869341691066,1.715510176056343,380.386329866270387,0.762017044894368,579.823265408524549,1.772927511443667,447.815199549501017,0.892762031690144,832.968497192347968,0.906675592429580,826.183726542183081,0.593163771126762,575.275748460106001,0.607077331866199,566.569858987368320,0.916680610915496,811.234184548361668,0.944507732394369,793.091039942425368,0.617082350352115,552.977624784853674,0.644909471830988,533.333333333333371
chaoyang_300_run7.sumocfg,300,36,RSU1,707.0,200.0,True,2455,16.110386965377,36,707.0,17,1052.0,12,358.0,8,524.0,6,329.0,4.687929282281042,18.914869341691066,1.301074851323824,380.386329866270387,0.577927911608959,579.823265408524549,1.344621227291237,447.815199549501017,0.677087343380853,832.968497192347968,0.687639646843175,826.183726542183081,0.449866445621180,575.275748460106001,0.460418749083501,566.569858987368320,0.695227639103867,811.234184548361668,0.716332246028511,793.091039942425368,0.468006741344194,552.977624784853674,0.489111348268837,533.333333333333371
chaoyang_300_run8.sumocfg,300,31,RSU1,1113.0,200.0,True,2011,14.698657384386,31,1113.0,9,527.0,13,730.0,12,801.0,7,108.0,4.277132914967688,18.914869341691066,1.187063570363006,380.386329866270387,0.527284936350076,579.823265408524549,1.226794041273002,447.815199549501017,0.617755172550971,832.968497192347968,0.627382793137744,826.183726542183081,0.410445308801592,575.275748460106001,0.420072929388365,566.569858987368320,0.634305860765790,811.234184548361668,0.653561101939335,793.091039942425368,0.426995997016411,552.977624784853674,0.446251238189956,533.333333333333371
chaoyang_300_run9.sumocfg,300,49,RSU1,865.0,200.0,True,2431,19.893048128342,49,865.0,19,968.0,8,208.0,9,724.0,7,422.0,5.788638288770043,18.914869341691066,1.606562566844917,380.386329866270387,0.713623315508020,579.823265408524549,1.660333475935826,447.815199549501017,0.836065026737966,832.968497192347968,0.849094973262031,826.183726542183081,0.555493475935828,575.275748460106001,0.568523422459892,566.569858987368320,0.858464598930480,811.234184548361668,0.884524491978608,793.091039942425368,0.577893048128341,552.977624784853674,0.603952941176469,533.333333333333371
chaoyang_400_run1.sumocfg,400,58,RSU1,1053.0,200.0,True,3195,22.534898278560,58,1053.0,28,792.0,12,141.0,11,993.0,9,559.0,6.557384980281656,18.914869341691066,1.819918384976516,380.386329866270387,0.808394405946787,579.823265408524549,1.880830215023464,447.815199549501017,0.947096704851325,832.968497192347968,0.961857063223782,826.183726542183081,0.629264499530513,575.275748460106001,0.644024857902970,566.569858987368320,0.972471000312984,811.234184548361668,1.001991717057898,793.091039942425368,0.654638794992172,552.977624784853674,0.684159511737086,533.333333333333371
chaoyang_400_run10.sumocfg,400,61,RSU1,976.0,200.0,True,4172,20.983221476510,61,976.0,30,618.0,15,639.0,11,540.0,8,553.0,6.105865651006750,18.914869341691066,1.694604966442964,380.386329866270387,0.752731104026850,579.823265408524549,1.751322614093971,447.815199549501017,0.881882832214771,832.968497192347968,0.895626842281885,826.183726542183081,0.585935476510071,575.275748460106001,0.599679486577185,566.569858987368320,0.905509939597321,811.234184548361668,0.932997959731550,793.091039942425368,0.609562583892621,552.977624784853674,0.637050604026850,533.333333333333371
chaoyang_400_run2.sumocfg,400,44,RSU1,769.0,200.0,True,3124,19.491037131882,44,769.0,24,1061.0,14,284.0,9,632.0,6,509.0,5.671657912932111,18.914869341691066,1.574096158770799,380.386329866270387,0.699201975032007,579.823265408524549,1.626780432138276,447.815199549501017,0.819169308578741,832.968497192347968,0.831935937900124,826.183726542183081,0.544267720870676,575.275748460106001,0.557034350192059,566.569858987368320,0.841116216389241,811.234184548361668,0.866649475032006,793.091039942425368,0.566214628681175,552.977624784853674,0.591747887323941,533.333333333333371
chaoyang_400_run3.sumocfg,400,54,RSU1,1106.0,200.0,True,3600,21.677500000000,54,1106.0,27,996.0,13,632.0,11,415.0,7,420.0,6.307892369999951,18.914869341691066,1.750674899999987,380.386329866270387,0.777636957499994,579.823265408524549,1.809269182499986,447.815199549501017,0.911061969999993,832.968497192347968,0.925260732499993,826.183726542183081,0.605322509999995,575.275748460106001,0.619521272499995,566.569858987368320,0.935470834999993,811.234184548361668,0.963868359999992,793.091039942425368,0.629731374999995,552.977624784853674,0.658128899999995,533.333333333333371
chaoyang_400_run4.sumocfg,400,68,RSU1,1019.0,200.0,True,3551,25.990706843143,68,1019.0,29,989.0,12,501.0,8,532.0,9,867.0,7.562983802872429,18.914869341691066,2.099009484652210,380.386329866270387,0.932364626584061,579.823265408524549,2.169262365249225,447.815199549501017,1.092337427203604,832.968497192347968,1.109361340185863,826.183726542183081,0.725764497887919,575.275748460106001,0.742788410870177,566.569858987368320,1.121602963108983,811.234184548361668,1.155650789073500,793.091039942425368,0.755030033793298,552.977624784853674,0.789077859757815,533.333333333333371
chaoyang_400_run5.sumocfg,400,38,RSU1,947.0,200.0,True,2903,16.436789528074,38,947.0,28,970.0,15,823.0,15,813.0,7,601.0,4.782908511195278,18.914869341691066,1.327435122287279,380.386329866270387,0.589636950740609,579.823265408524549,1.371863764381664,447.815199549501017,0.690805390285906,832.968497192347968,0.701571487426794,826.183726542183081,0.458980910781946,575.275748460106001,0.469747007922835,566.569858987368320,0.709313215294518,811.234184548361668,0.730845409576295,793.091039942425368,0.477488735790558,552.977624784853674,0.499020930072335,533.333333333333371
chaoyang_400_run6.sumocfg,400,74,RSU1,1133.0,200.0,True,3719,28.912342027427,74,1133.0,37,904.0,15,262.0,9,363.0,6,151.0,8.413144581876798,18.914869341691066,2.334960742134969,380.386329866270387,1.037172445549873,579.823265408524549,2.413110802635102,447.815199549501017,1.215127910728683,832.968497192347968,1.234065494756648,826.183726542183081,0.807348238773859,575.275748460106001,0.826285822801824,566.569858987368320,1.247683207851566,811.234184548361668,1.285558375907494,793.091039942425368,0.839903535896742,552.977624784853674,0.877778703952670,533.333333333333371
chaoyang_400_run7.sumocfg,400,39,RSU1,416.0,200.0,True,3242,17.731955582973,39,416.0,30,869.0,20,370.0,10,941.0,8,969.0,5.159786291178265,18.914869341691066,1.432032732880932,380.386329866270387,0.636098442628005,579.823265408524549,1.479962208821709,447.815199549501017,0.745238629241206,832.968497192347968,0.756853060148054,826.183726542183081,0.495147127698949,575.275748460106001,0.506761558605797,566.569858987368320,0.765204811227634,811.234184548361668,0.788433673041329,793.091039942425368,0.515113309685377,552.977624784853674,0.538342171499073,533.333333333333371
chaoyang_400_run8.sumocfg,400,71,RSU1,1028.0,200.0,True,3571,26.781573788854,71,1028.0,28,1425.0,14,187.0,10,160.0,10,1006.0,7.793116593671177,18.914869341691066,2.162879899187885,380.386329866270387,0.960735396527575,579.823265408524549,2.235270493139158,447.815199549501017,1.125575983197975,832.968497192347968,1.143117914029674,826.183726542183081,0.747848666479972,575.275748460106001,0.765390597311671,566.569858987368320,1.155732035284225,811.234184548361668,1.190815896947624,793.091039942425368,0.778004718566222,552.977624784853674,0.813088580229621,533.333333333333371
chaoyang_400_run9.sumocfg,400,49,RSU1,842.0,200.0,True,2838,18.980620155039,49,842.0,30,995.0,18,190.0,12,523.0,8,597.0,5.523132697674425,18.914869341691066,1.532874883720932,380.386329866270387,0.680891786821706,579.823265408524549,1.584179500000002,447.815199549501017,0.797717503875970,832.968497192347968,0.810149810077520,826.183726542183081,0.530014837209303,575.275748460106001,0.542447143410853,566.569858987368320,0.819089682170544,811.234184548361668,0.843954294573644,793.091039942425368,0.551387015503877,552.977624784853674,0.576251627906977,533.333333333333371
chaoyang_500_run1.sumocfg,500,74,RSU1,1113.0,200.0,True,4071,28.547531319087,74,1113.0,30,976.0,19,998.0,13,952.0,8,825.0,8.306989043478364,18.914869341691066,2.305498629329431,380.386329866270387,1.024085591009593,579.823265408524549,2.382662606484922,447.815199549501017,1.199795646278570,832.968497192347968,1.218494279292572,826.183726542183081,0.797161264554173,575.275748460106001,0.815859897568175,566.569858987368320,1.231940166543862,811.234184548361668,1.269337432571865,793.091039942425368,0.829305784819465,552.977624784853674,0.866703050847468,533.333333333333371
chaoyang_500_run10.sumocfg,500,86,RSU1,1020.0,200.0,True,3392,33.735259433962,86,1020.0,32,901.0,15,582.0,12,547.0,10,741.0,9.816555672169772,18.914869341691066,2.724459551886782,380.386329866270387,1.210184961674523,579.823265408524549,2.815645958136781,447.815199549501017,1.417825483490560,832.968497192347968,1.439922078419805,826.183726542183081,0.942023384433958,575.275748460106001,0.964119979363204,566.569858987368320,1.455811385613202,811.234184548361668,1.500004575471692,793.091039942425368,0.980009286556600,552.977624784853674,1.024202476415090,533.333333333333371
chaoyang_500_run2.sumocfg,500,79,RSU1,1233.0,200.0,True,4852,29.291838417147,79,1233.0,31,1079.0,18,277.0,12,231.0,8,238.0,8.523573477328814,18.914869341691066,2.365608870568804,380.386329866270387,1.050786119538319,579.823265408524549,2.444784709810352,447.815199549501017,1.231077384995860,832.968497192347968,1.250263539159091,826.183726542183081,0.817945295960417,575.275748460106001,0.837131450123648,566.569858987368320,1.264059995053568,811.234184548361668,1.302432303380031,793.091039942425368,0.850927906018125,552.977624784853674,0.889300214344587,533.333333333333371
chaoyang_500_run3.sumocfg,500,69,RSU1,1160.0,200.0,True,4716,26.483884648008,69,1160.0,30,691.0,22,456.0,14,708.0,9,830.0,7.706492625954457,18.914869341691066,2.138838524173100,380.386329866270387,0.950056393977979,579.823265408524549,2.210424464376664,447.815199549501017,1.113064703986466,832.968497192347968,1.130411648430911,826.183726542183081,0.739535994910966,575.275748460106001,0.756882939355411,566.569858987368320,1.142885558100123,811.234184548361668,1.177579446989013,793.091039942425368,0.769356849024623,552.977624784853674,0.804050737913513,533.333333333333371
chaoyang_500_run4.sumocfg,500,76,RSU1,1123.0,200.0,True,3904,28.984118852459,76,1123.0,37,764.0,14,534.0,10,370.0,8,1008.0,8.434030776639441,18.914869341691066,2.340757438524617,380.386329866270387,1.039747295594274,579.823265408524549,2.419101511782814,447.815199549501017,1.218144547131161,832.968497192347968,1.237129144979522,826.183726542183081,0.809352534836075,575.275748460106001,0.828337132684436,566.569858987368320,1.250780664959031,811.234184548361668,1.288749860655752,793.091039942425368,0.841988652663944,552.977624784853674,0.879957848360666,533.333333333333371
chaoyang_500_run5.sumocfg,500,94,RSU1,1012.0,200.0,True,3922,41.206017338093,94,1012.0,30,1068.0,14,459.0,11,726.0,7,241.0,11.990456573177068,18.914869341691066,3.327797960224409,380.386329866270387,1.478183459969418,579.823265408524549,3.439177825089274,447.815199549501017,1.731806496685382,832.968497192347968,1.758796438041833,826.183726542183081,1.150636828148915,575.275748460106001,1.177626769505366,566.569858987368320,1.778204472208075,811.234184548361668,1.832184354920977,793.091039942425368,1.197034803671608,552.977624784853674,1.251014686384510,533.333333333333371
chaoyang_500_run6.sumocfg,500,84,RSU1,987.0,200.0,True,4143,33.243060584118,84,987.0,29,942.0,17,178.0,11,309.0,9,421.0,9.673331713251233,18.914869341691066,2.684709572773343,380.386329866270387,1.192528312334053,579.823265408524549,2.774565565532213,447.815199549501017,1.397139350229297,832.968497192347968,1.418913554911895,826.183726542183081,0.928279223750902,575.275748460106001,0.950053428433499,566.569858987368320,1.434571036447014,811.234184548361668,1.478119445812208,793.091039942425368,0.965710909968618,552.977624784853674,1.009259319333813,533.333333333333371
chaoyang_500_run7.sumocfg,500,67,RSU1,939.0,200.0,True,3685,25.344369063772,67,939.0,28,952.0,15,184.0,11,865.0,7,379.0,7.374907265128874,18.914869341691066,2.046811245590223,380.386329866270387,0.909178551424691,579.823265408524549,2.115317075169598,447.815199549501017,1.065173143012208,832.968497192347968,1.081773704748978,826.183726542183081,0.707716161736768,575.275748460106001,0.724316723473539,566.569858987368320,1.093710902578015,811.234184548361668,1.126912026051556,793.091039942425368,0.736253921302575,552.977624784853674,0.769455044776116,533.333333333333371
chaoyang_500_run8.sumocfg,500,66,RSU1,1048.0,200.0,True,4322,23.344747801944,66,1048.0,30,1087.0,18,370.0,13,773.0,9,240.0,6.793041473392088,18.914869341691066,1.885321832484999,380.386329866270387,0.837446137899138,579.823265408524549,1.948422685793654,447.815199549501017,0.981133060620103,832.968497192347968,0.996423870430377,826.183726542183081,0.651878737621485,575.275748460106001,0.667169547431758,566.569858987368320,1.007419246645092,811.234184548361668,1.038000866265639,793.091039942425368,0.678164923646474,552.977624784853674,0.708746543267021,533.333333333333371
chaoyang_500_run9.sumocfg,500,60,RSU1,1047.0,200.0,True,4252,23.518579492004,60,1047.0,32,786.0,18,175.0,15,639.0,9,922.0,6.843624409219212,18.914869341691066,1.899360479774230,380.386329866270387,0.843682002116654,579.823265408524549,1.962931200141116,447.815199549501017,0.988438858889937,832.968497192347968,1.003843528457200,826.183726542183081,0.656732813734715,575.275748460106001,0.672137483301978,566.569858987368320,1.014920779397934,811.234184548361668,1.045730118532458,793.091039942425368,0.683214734242711,552.977624784853674,0.714024073377236,533.333333333333371
chaoyang_600_run1.sumocfg,600,99,RSU1,1014.0,200.0,True,4241,38.908983730252,99,1014.0,41,1065.0,17,820.0,12,725.0,9,328.0,11.322047357698636,18.914869341691066,3.142289526055170,380.386329866270387,1.395781973355338,579.823265408524549,3.247460509078042,447.815199549501017,1.635266768215041,832.968497192347968,1.660752152558356,826.183726542183081,1.086494461683563,575.275748460106001,1.111979846026878,566.569858987368320,1.679078283895305,811.234184548361668,1.730049052581935,793.091039942425368,1.130305977363827,552.977624784853674,1.181276746050458,533.333333333333371
chaoyang_600_run10.sumocfg,600,92,RSU1,1046.0,200.0,True,5007,30.693429199120,92,1046.0,44,1084.0,19,1001.0,15,596.0,8,237.0,8.931419575793528,18.914869341691066,2.478801342120931,380.386329866270387,1.101065385660032,579.823265408524549,2.561765681246152,447.815199549501017,1.289983442380615,832.968497192347968,1.310087638506039,826.183726542183081,0.857083316956227,575.275748460106001,0.877187513081650,566.569858987368320,1.324544243658824,811.234184548361668,1.364752635909671,793.091039942425368,0.891644118234436,552.977624784853674,0.931852510485283,533.333333333333371
chaoyang_600_run2.sumocfg,600,75,RSU1,1116.0,200.0,True,4687,28.102837636015,75,1116.0,35,975.0,19,311.0,18,693.0,11,376.0,8.177588518028843,18.914869341691066,2.269585167484602,380.386329866270387,1.008133094516780,579.823265408524549,2.345547137614751,447.815199549501017,1.181106060166454,832.968497192347968,1.199513418818045,826.183726542183081,0.784743638148094,575.275748460106001,0.803150996799683,566.569858987368320,1.212749855344608,811.234184548361668,1.249564572647788,793.091039942425368,0.816387433326247,552.977624784853674,0.853202150629427,533.333333333333371
chaoyang_600_run3.sumocfg,600,103,RSU1,1202.0,200.0,True,4950,38.110303030302,103,1202.0,37,847.0,18,284.0,12,211.0,11,1051.0,11.089640858181509,18.914869341691066,3.077788072727187,380.386329866270387,1.367130900606022,579.823265408524549,3.180800221818093,447.815199549501017,1.601699815757531,832.968497192347968,1.626662064242379,826.183726542183081,1.064192101818152,575.275748460106001,1.089154350303000,566.569858987368320,1.644612016969651,811.234184548361668,1.694536513939346,793.091039942425368,1.107104303030272,552.977624784853674,1.157028799999968,533.333333333333371
chaoyang_600_run4.sumocfg,600,85,RSU1,983.0,200.0,True,4531,29.025160008829,85,983.0,37,638.0,24,461.0,14,333.0,7,283.0,8.445973260649044,18.914869341691066,2.344071922313006,380.386329866270387,1.041219564996712,579.823265408524549,2.422526929816869,447.815199549501017,1.219869424851052,832.968497192347968,1.238880904656835,826.183726542183081,0.810498568086532,575.275748460106001,0.829510047892315,566.569858987368320,1.252551755020993,811.234184548361668,1.290574714632559,793.091039942425368,0.843180898256473,552.977624784853674,0.881203857868039,533.333333333333371
chaoyang_600_run5.sumocfg,600,106,RSU1,986.0,200.0,True,5126,34.716543113537,106,986.0,49,1148.0,18,565.0,14,485.0,11,418.0,10.102097447521899,18.914869341691066,2.803708021849247,380.386329866270387,1.245386551111912,579.823265408524549,2.897546837885137,447.815199549501017,1.459066873975732,832.968497192347968,1.481806209715099,826.183726542183081,0.969424749902407,575.275748460106001,0.992164085641773,566.569858987368320,1.498157701521575,811.234184548361668,1.543636373000308,793.091039942425368,1.008515577448249,552.977624784853674,1.053994248926983,533.333333333333371
chaoyang_600_run6.sumocfg,600,101,RSU1,930.0,200.0,True,4586,37.724596598342,101,930.0,46,1069.0,21,929.0,14,813.0,9,370.0,10.977404914958376,18.914869341691066,3.046638421282109,380.386329866270387,1.353294453772327,579.823265408524549,3.148608005887428,447.815199549501017,1.585489345835122,832.968497192347968,1.610198956607036,826.183726542183081,1.053421635412105,575.275748460106001,1.078131246184019,566.569858987368320,1.627967241604856,811.234184548361668,1.677386463148684,793.091039942425368,1.095899531181838,552.977624784853674,1.145318752725667,533.333333333333371
chaoyang_600_run7.sumocfg,600,93,RSU1,891.0,200.0,True,5136,32.705023364485,93,891.0,42,970.0,17,371.0,12,344.0,8,511.0,9.516769338784732,18.914869341691066,2.641257686915801,380.386329866270387,1.173227303154167,579.823265408524549,2.729659365070003,447.815199549501017,1.374526721962571,832.968497192347968,1.395948512266309,826.183726542183081,0.913255072429876,575.275748460106001,0.934676862733614,566.569858987368320,1.411352578270982,811.234184548361668,1.454196158878457,793.091039942425368,0.950080928738286,552.977624784853674,0.992924509345762,533.333333333333371
chaoyang_600_run8.sumocfg,600,102,RSU1,1048.0,200.0,True,5073,32.087522176225,102,1048.0,41,1072.0,23,642.0,18,724.0,9,286.0,9.337083903015500,18.914869341691066,2.591388290951970,380.386329866270387,1.151075683027737,579.823265408524549,2.678120863394307,447.815199549501017,1.348574382022405,832.968497192347968,1.369591709047832,826.183726542183081,0.896011969248920,575.275748460106001,0.917029296274348,566.569858987368320,1.384704931992835,811.234184548361668,1.426739586043690,793.091039942425368,0.932142519219350,552.977624784853674,0.974177173270206,533.333333333333371
chaoyang_600_run9.sumocfg,600,76,RSU1,1140.0,200.0,True,4173,29.196261682243,76,1140.0,37,879.0,18,552.0,17,816.0,9,958.0,8.495761794392621,18.914869341691066,2.357890093457971,380.386329866270387,1.047357495327115,579.823265408524549,2.436807588785074,447.815199549501017,1.227060485981323,832.968497192347968,1.246184037383192,826.183726542183081,0.815276411214963,575.275748460106001,0.834399962616832,566.569858987368320,1.259935476635529,811.234184548361668,1.298182579439267,793.091039942425368,0.848151401869169,552.977624784853674,0.886398504672907,533.333333333333371
chaoyang_700_run1.sumocfg,700,126,RSU1,1030.0,200.0,True,5099,46.345361835654,126,1030.0,39,1085.0,25,364.0,18,295.0,11,329.0,13.485944149833147,18.914869341691066,3.742851421847378,380.386329866270387,1.662547165130398,579.823265408524549,3.868122934889149,447.815199549501017,1.947802867228846,832.968497192347968,1.978159079231199,826.183726542183081,1.294147883898789,575.275748460106001,1.324504095901142,566.569858987368320,1.999987744655792,811.234184548361668,2.060700168660498,793.091039942425368,1.346332761325735,552.977624784853674,1.407045185330441,533.333333333333371
chaoyang_700_run10.sumocfg,700,108,RSU1,864.0,200.0,True,5059,41.625222375963,108,864.0,43,990.0,25,1012.0,15,254.0,10,924.0,12.112440208736865,18.914869341691066,3.361652959082812,380.386329866270387,1.493221602292938,579.823265408524549,3.474165935165041,447.815199549501017,1.749424846016994,832.968497192347968,1.776689366673250,826.183726542183081,1.162342709626405,575.275748460106001,1.189607230282661,566.569858987368320,1.796294846412329,811.234184548361668,1.850823887724841,793.091039942425368,1.209212710021740,552.977624784853674,1.263741751334252,533.333333333333371
chaoyang_700_run2.sumocfg,700,108,RSU1,1168.0,200.0,True,5556,41.984341252697,108,1168.0,49,1068.0,22,370.0,19,982.0,12,1003.0,12.216939492439803,18.914869341691066,3.390655399567812,380.386329866270387,1.506104273758000,579.823265408524549,3.504139073973852,447.815199549501017,1.764517894168351,832.968497192347968,1.792017637688867,826.183726542183081,1.172370745140312,575.275748460106001,1.199870488660828,566.569858987368320,1.811792262418888,811.234184548361668,1.866791749459920,793.091039942425368,1.219645113390849,552.977624784853674,1.274644600431882,533.333333333333371
chaoyang_700_run3.sumocfg,700,114,RSU1,1010.0,200.0,True,5826,42.788362512872,114,1010.0,58,1038.0,22,272.0,17,165.0,8,150.0,12.450900030895635,18.914869341691066,3.455588156539553,380.386329866270387,1.534946928424262,579.823265408524549,3.571245100411846,447.815199549501017,1.798309299690990,832.968497192347968,1.826335677136921,826.183726542183081,1.194822234809441,575.275748460106001,1.222848612255373,566.569858987368320,1.846488995880484,811.234184548361668,1.902541750772346,793.091039942425368,1.243001930998935,552.977624784853674,1.299054685890798,533.333333333333371
chaoyang_700_run4.sumocfg,700,114,RSU1,1060.0,200.0,True,5052,47.346991290577,114,1060.0,51,1112.0,22,391.0,17,436.0,13,822.0,13.777406301662294,18.914869341691066,3.823743016626964,380.386329866270387,1.698478618566853,579.823265408524549,3.951721934085392,447.815199549501017,1.989899349960352,832.968497192347968,2.020911629255679,826.183726542183081,1.322117384798060,575.275748460106001,1.353129664093388,566.569858987368320,2.043212062153541,811.234184548361668,2.105236620744197,793.091039942425368,1.375430096991249,552.977624784853674,1.437454655581905,533.333333333333371
chaoyang_700_run5.sumocfg,700,111,RSU1,1006.0,200.0,True,5236,40.659281894575,111,1006.0,43,1017.0,22,997.0,17,276.0,11,211.0,11.831363119938452,18.914869341691066,3.283643605805838,380.386329866270387,1.458570419404072,579.823265408524549,3.393545644766873,447.815199549501017,1.708828299465178,832.968497192347968,1.735460129106124,826.183726542183081,1.135369787624099,575.275748460106001,1.162001617265045,566.569858987368320,1.754610650878469,811.234184548361668,1.807874310160361,793.091039942425368,1.181152139037390,552.977624784853674,1.234415798319282,533.333333333333371
chaoyang_700_run6.sumocfg,700,79,RSU1,1073.0,200.0,True,5480,29.746167883210,79,1073.0,43,879.0,19,460.0,15,363.0,8,690.0,8.655777899999588,18.914869341691066,2.402300518248061,380.386329866270387,1.067084280474402,579.823265408524549,2.482704410036378,447.815199549501017,1.250171943795561,832.968497192347968,1.269655683759064,826.183726542183081,0.830631991970763,575.275748460106001,0.850115731934266,566.569858987368320,1.283666128832056,811.234184548361668,1.322633608759061,793.091039942425368,0.864126177007258,552.977624784853674,0.903093656934264,533.333333333333371
chaoyang_700_run7.sumocfg,700,92,RSU1,949.0,200.0,True,5378,32.166232800296,92,949.0,40,983.0,21,373.0,16,795.0,10,697.0,9.359987750092413,18.914869341691066,2.597744960951873,380.386329866270387,1.153899269245004,579.823265408524549,2.684690288211071,447.815199549501017,1.351882432130823,832.968497192347968,1.372951314615017,826.183726542183081,0.898209884715454,575.275748460106001,0.919278767199648,566.569858987368320,1.388101610263956,811.234184548361668,1.430239375232343,793.091039942425368,0.934429062848587,552.977624784853674,0.976566827816974,533.333333333333371
chaoyang_700_run8.sumocfg,700,100,RSU1,778.0,200.0,True,5117,40.322845417237,100,778.0,34,978.0,24,280.0,19,178.0,11,147.0,11.733464142270815,18.914869341691066,3.256472995896020,380.386329866270387,1.446501433652525,579.823265408524549,3.365465647058810,447.815199549501017,1.694688547195616,832.968497192347968,1.721100010943906,826.183726542183081,1.125975135430912,575.275748460106001,1.152386599179202,566.569858987368320,1.740092071135424,811.234184548361668,1.792914998632004,793.091039942425368,1.171378659370720,552.977624784853674,1.224201586867300,533.333333333333371
chaoyang_700_run9.sumocfg,700,105,RSU1,977.0,200.0,True,5737,36.533379815233,105,977.0,48,1083.0,20,760.0,15,317.0,10,289.0,10.630775125675040,18.914869341691066,2.950435753878223,380.386329866270387,1.310561934111856,579.823265408524549,3.049185479518797,447.815199549501017,1.535424886874615,832.968497192347968,1.559354250653593,826.183726542183081,1.020158097960568,575.275748460106001,1.044087461739546,566.569858987368320,1.576561472546568,811.234184548361668,1.624420200104523,793.091039942425368,1.061294683632521,552.977624784853674,1.109153411190476,533.333333333333371
chaoyang_800_run1.sumocfg,800,109,RSU1,878.0,200.0,True,5988,43.017869071476,109,878.0,45,1075.0,19,552.0,14,461.0,10,246.0,12.517683685370550,18.914869341691066,3.474123106212372,380.386329866270387,1.543180017201045,579.823265408524549,3.590400406312571,447.815199549501017,1.807955001335978,832.968497192347968,1.836131705577794,826.183726542183081,1.201230975951886,575.275748460106001,1.229407680193702,566.569858987368320,1.856393121910459,811.234184548361668,1.912746530394092,793.091039942425368,1.249669096526367,552.977624784853674,1.306022505010000,533.333333333333371
chaoyang_800_run10.sumocfg,800,110,RSU1,1037.0,200.0,True,6366,38.348256361920,110,1037.0,53,1078.0,22,758.0,16,705.0,11,881.0,11.158882422242412,18.914869341691066,3.097005183788669,380.386329866270387,1.375667000471160,579.823265408524549,3.200660520734939,447.815199549501017,1.611700518378779,832.968497192347968,1.636818626295837,826.183726542183081,1.070836710650257,575.275748460106001,1.095954818567315,566.569858987368320,1.654880655042301,811.234184548361668,1.705116870876416,793.091039942425368,1.114016847313780,552.977624784853674,1.164253063147895,533.333333333333371
chaoyang_800_run2.sumocfg,800,110,RSU1,1074.0,200.0,True,5897,42.010683398337,110,1074.0,59,1273.0,19,814.0,16,637.0,11,914.0,12.224604740715355,18.914869341691066,3.392782791249715,380.386329866270387,1.507049245548552,579.823265408524549,3.506337668475420,447.815199549501017,1.765625001865317,832.968497192347968,1.793141999491228,826.183726542183081,1.173106323215169,575.275748460106001,1.200623320841080,566.569858987368320,1.812929031371845,811.234184548361668,1.867963026623667,793.091039942425368,1.220410352721697,552.977624784853674,1.275444347973518,533.333333333333371
chaoyang_800_run3.sumocfg,800,108,RSU1,959.0,200.0,True,5883,40.312935577084,108,959.0,66,993.0,31,997.0,20,455.0,13,428.0,11.730580497704548,18.914869341691066,3.255672677205312,380.386329866270387,1.446145937956738,579.823265408524549,3.364638542070170,447.815199549501017,1.694272056433690,832.968497192347968,1.720677029236680,826.183726542183081,1.125698413054496,575.275748460106001,1.152103385857487,566.569858987368320,1.739664421893487,811.234184548361668,1.792474367499467,793.091039942425368,1.171090778514293,552.977624784853674,1.223900724120273,533.333333333333371
chaoyang_800_run4.sumocfg,800,132,RSU1,936.0,200.0,True,6554,46.289288983827,132,936.0,61,1083.0,22,453.0,15,452.0,11,251.0,13.469627622825712,18.914869341691066,3.738322978333830,380.386329866270387,1.660535663716809,579.823265408524549,3.863442926457113,447.815199549501017,1.945446237412261,832.968497192347968,1.975765721696668,826.183726542183081,1.292582105584372,575.275748460106001,1.322901589868778,566.569858987368320,1.997567976808050,811.234184548361668,2.058206945376863,793.091039942425368,1.344703844980160,552.977624784853674,1.405342813548973,533.333333333333371
